"id_fuente","ruta_relativa","extension","sha256","bytes","mtime_iso"
"src00396","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2463.md","md","00352646f2c5e2d052692ab7214403a703d97fc5ba51af10fa1745cc364a2808","3652","2025-09-29T22:43:37Z"
"src00397","informes_sintetizados (3)/out/ejemplos/ejemplo_C0037_556.md","md","623b44622f3c94752fedf79e7a932b6019b63b61b1350b6cc0f5034cd9412e06","1692","2025-09-29T22:43:37Z"
"src00398","informes_sintetizados (3)/out/ejemplos/ejemplo_C0018_580.md","md","75ac14b6da730dbed99f66ee0de57d344047b59a5aad1c977a211ad2bf960a6e","10322","2025-09-29T22:43:37Z"
"src00399","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2695.md","md","11bed6fb481152157596001559d04d968b109dbd131db0d7814aea2459e2c354","4885","2025-09-29T22:43:37Z"
"src00400","informes_sintetizados (3)/out/ejemplos/prompt_C0017_f61bb542.md","md","47b347f2257732379430a33a576ea5ecda2058deb72f6e85a289161767e58e22","2750","2025-09-29T22:43:37Z"
"src00401","informes_sintetizados (3)/out/ejemplos/ejemplo_C0005_444.md","md","878d5fb29bf3be1a07ba1fdadefdf0312a8a98486ee5a9fea853d2cb5645d137","13557","2025-09-29T22:43:37Z"
"src00402","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2204.md","md","ea3e5d8394042cbb76eb522c74b7e54940d1d3ed34e2a4173bfac735f8ae55d2","4115","2025-09-29T22:43:37Z"
"src00403","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2409.md","md","05be504c3199e838be332f52babe2f0d3df2e90328efbfa0d3e9912625352955","3979","2025-09-29T22:43:37Z"
"src00404","informes_sintetizados (3)/out/ejemplos/ejemplo_C0037_160.md","md","e8336c28c96d8ad634eda60cb07e9000de2eaa2fd1e644d06be596898cc8ac42","1767","2025-09-29T22:43:37Z"
"src00405","informes_sintetizados (3)/out/ejemplos/ejemplo_C0077_21.md","md","d05a7f559e77f4002dc8a948e805df6967e1110982d10b13034a30a86065f910","15274","2025-09-29T22:43:37Z"
"src00406","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2440.md","md","010886870001b1c405174837459eb59f06f7822105865123e8a4f6b37a4be24f","3363","2025-09-29T22:43:37Z"
"src00407","informes_sintetizados (3)/out/ejemplos/prompt_C0054_f758c464.md","md","264e24b5a18a15bb2ccdf1361534380201b083d699a2b9ae6bfbcef4f2afe345","2786","2025-09-29T22:43:37Z"
"src00408","informes_sintetizados (3)/out/ejemplos/ejemplo_C0049_384.md","md","c5db09a4fbcc265fe68b65d0614e9fc1aa20c0cbf5ca0d3e3d25c7d9f70a9681","5638","2025-09-29T22:43:37Z"
"src00409","informes_sintetizados (3)/out/ejemplos/ejemplo_C0004_223.md","md","20ea226e4aee5ad5c982f10d7b3ed47a15b8d9acc73b72454c55f4308d738671","5278","2025-09-29T22:43:37Z"
"src00410","informes_sintetizados (3)/out/ejemplos/ejemplo_C0037_385.md","md","e8336c28c96d8ad634eda60cb07e9000de2eaa2fd1e644d06be596898cc8ac42","1767","2025-09-29T22:43:37Z"
"src00411","informes_sintetizados (3)/out/ejemplos/ejemplo_C0055_8.md","md","7967e9ac590bcd385824bc9881cb0a376e39af41aec205920671383bd36fe1a8","3749","2025-09-29T22:43:37Z"
"src00412","informes_sintetizados (3)/out/ejemplos/ejemplo_C0018_499.md","md","b26a5bd87362fc77907fbd56c1245501055983134e52748799a0751002982497","8509","2025-09-29T22:43:37Z"
"src00413","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_4140.md","md","ec581d4d0da65805591c6160677b668cd0808b2a03c2e12af594afb0662b904c","5576","2025-09-29T22:43:37Z"
"src00414","informes_sintetizados (3)/out/ejemplos/ejemplo_C0037_576.md","md","74cbb7986668f87a8867a39bc75f2c62e1690d64ba9fda7602947528425c6d23","1689","2025-09-29T22:43:37Z"
"src00415","informes_sintetizados (3)/out/ejemplos/ejemplo_C0028_1328.md","md","593ada548c3704aefd2bd679f4b948cb6084938879dfbc7f52017a912e921387","30728","2025-09-29T22:43:37Z"
"src00416","informes_sintetizados (3)/out/ejemplos/ejemplo_C0053_19.md","md","2041f97c5f4309bf20281287eb6e957eb951a3eed074ce3765b4bed8fe15d863","1445","2025-09-29T22:43:37Z"
"src00417","informes_sintetizados (3)/out/ejemplos/ejemplo_C0050_633.md","md","01b325413d7cc58fec6bdafea74b82f1a3191d4be9f17a67c7d6f27cd58f6f6d","1422","2025-09-29T22:43:37Z"
"src00418","informes_sintetizados (3)/out/ejemplos/ejemplo_C0005_8.md","md","3ba99d0de3316ec172ad2e4aee04350d078a855a8c04fc9600df799d12a86d6c","5481","2025-09-29T22:43:37Z"
"src00419","informes_sintetizados (3)/out/ejemplos/ejemplo_C0028_1204.md","md","cf614fc9f4b9d5c451888df48eff86eeb458ea8638896c5ad807a6083631bc48","29566","2025-09-29T22:43:37Z"
"src00420","informes_sintetizados (3)/out/ejemplos/ejemplo_C0051_109.md","md","f68c0f1b43a62c08b9516037ad2e6c8fa02ae87f5884d9b1b49947eb445e1106","7563","2025-09-29T22:43:37Z"
"src00421","informes_sintetizados (3)/out/ejemplos/ejemplo_C0010_79.md","md","980f70da033a5794655feb238adc9210759fa72619fb6a2f088e114394cbcca9","1932","2025-09-29T22:43:37Z"
"src00422","informes_sintetizados (3)/out/ejemplos/prompt_C0071_ca23fd0b.md","md","0a79713d1c9adfcd3d5d9b641414fc63a44b327560875bf8a9fe40d8fa7670b6","1520","2025-09-29T22:43:37Z"
"src00423","informes_sintetizados (3)/out/ejemplos/ejemplo_C0028_497.md","md","690c33faad3e3bc2256c3530eaf242f7776a9690b0ee5ff9f96dd867f73211f5","1697","2025-09-29T22:43:37Z"
"src00424","informes_sintetizados (3)/out/ejemplos/ejemplo_C0018_471.md","md","531f222fe8cfabe8366d35fcf253c6f4fb4bf8a72304691be26a109ae61faa9b","8925","2025-09-29T22:43:37Z"
"src00425","informes_sintetizados (3)/out/ejemplos/ejemplo_C0037_415.md","md","b2d668daa07b1df1dc06ad4d0b448f1e76117660dd2483d2430c38ef5359ffad","1871","2025-09-29T22:43:37Z"
"src00426","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2667.md","md","164454da3d5a7d4950d3f676506fc2b85208a1eeb173d11b643757d26321fef3","4952","2025-09-29T22:43:37Z"
"src00427","informes_sintetizados (3)/out/ejemplos/ejemplo_C0010_134.md","md","dcb5c3784d4a9db2fb6325fbaa55da7d2ca061eb7717eb03cc6d3ca7b245dfea","9576","2025-09-29T22:43:37Z"
"src00428","informes_sintetizados (3)/out/ejemplos/prompt_C0050_f0453f14.md","md","127e63490ffde1c4d6d41b57fa96defb012f58c39402f2a76fa47acf0f62d560","1422","2025-09-29T22:43:37Z"
"src00429","informes_sintetizados (3)/out/ejemplos/ejemplo_C0004_185.md","md","512a0c2d2f73b89dd11566b2e8b9010b57b518b257665c346839d8ec125187f1","2326","2025-09-29T22:43:37Z"
"src00430","informes_sintetizados (3)/out/ejemplos/ejemplo_C0080_223.md","md","06e03549553cb2577c32f55df9d1810083d990e1cb26b26ff04903cc4e9f96ee","3763","2025-09-29T22:43:37Z"
"src00431","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2815.md","md","3fc6c16ae8e04b52d658d810b544782799c8bec596e901fec6bb5a8062858680","3518","2025-09-29T22:43:37Z"
"src00432","informes_sintetizados (3)/out/ejemplos/ejemplo_C0068_8.md","md","78620c1f1c90b4d151593c5fc6096997da796524b93fd30733542f74bd3c2e94","13551","2025-09-29T22:43:37Z"
"src00433","informes_sintetizados (3)/out/ejemplos/ejemplo_C0028_1346.md","md","6c60fb69944b63a21a81e7ae3ac157e670a6eef7c289c874f95b3dc875b47351","30166","2025-09-29T22:43:37Z"
"src00434","informes_sintetizados (3)/out/ejemplos/ejemplo_C0005_725.md","md","23e207f24a9d675f0fbbd7e3ff281c4f8018f59f3cd10064e7a013bf245a6165","23267","2025-09-29T22:43:37Z"
"src00435","informes_sintetizados (3)/out/ejemplos/ejemplo_C0076_8.md","md","02353404651bfece2001a922147494e45ee1a5086da9643010d742ba9fab001b","9405","2025-09-29T22:43:37Z"
"src00436","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2364.md","md","914d745d1b78afbd79e16a916684e276bee2c72944e47568874169177df94126","1322","2025-09-29T22:43:37Z"
"src00437","informes_sintetizados (3)/out/ejemplos/ejemplo_C0052_163.md","md","383ecbb816b47e2a822caeeaebe6f199af1d126953e35db42d59a49ded80fe42","2414","2025-09-29T22:43:37Z"
"src00438","informes_sintetizados (3)/out/ejemplos/ejemplo_C0071_929.md","md","5860866af8824da226436f011a067e3874497477aa9f913a7c2944e4d656466e","5598","2025-09-29T22:43:37Z"
"src00439","informes_sintetizados (3)/out/ejemplos/ejemplo_C0028_1067.md","md","4da44fb128a9c204ee0ebaa01899be0595a1d0942bca7155aabf8d62161f7ab0","1329","2025-09-29T22:43:37Z"
"src00440","informes_sintetizados (3)/out/ejemplos/ejemplo_C0069_10.md","md","571df3fdf0152a180f0a4bac12a5459b05cbb3914e6e75ea981b97bfeb3ef6d7","4301","2025-09-29T22:43:37Z"
"src00441","informes_sintetizados (3)/out/ejemplos/ejemplo_C0004_117.md","md","20ea226e4aee5ad5c982f10d7b3ed47a15b8d9acc73b72454c55f4308d738671","5278","2025-09-29T22:43:37Z"
"src00442","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2123.md","md","33fe3efbe9e1ef6fa583ce602fc1f6837d9403223ae5edd0f93ea10ed9c4606d","2537","2025-09-29T22:43:37Z"
"src00443","informes_sintetizados (3)/out/ejemplos/ejemplo_C0043_508.md","md","8f7c2b76dda7877c9274c18a77e8740a7646397af484d6884aff7eeecd5a8005","16720","2025-09-29T22:43:37Z"
"src00444","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_1516.md","md","890c579fbf472955e0e48b532ba300187680a176ad9fc73f3054aa589f9f1462","1219","2025-09-29T22:43:37Z"
"src00445","informes_sintetizados (3)/out/ejemplos/ejemplo_C0054_8.md","md","f6a910f9bbb5ddc9070f056ca7d0a9560fcb7770ef18aed8f4906e2b4999a276","2782","2025-09-29T22:43:37Z"
"src00446","informes_sintetizados (3)/out/ejemplos/ejemplo_C0010_136.md","md","c997e4e874a37ae98f00c378b62a0e3746c095cf3e2781366398b67239a06719","7518","2025-09-29T22:43:37Z"
"src00447","informes_sintetizados (3)/out/ejemplos/ejemplo_C0010_29.md","md","7e5352f7d4b5e382c1540c561f5f8afee9239f5042102cde663d785c68556c50","20782","2025-09-29T22:43:37Z"
"src00448","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_3227.md","md","584d8d7bb2609fd0dfb153d4c9c31e316dca9e497f477ebd6c3ddb1c8f0b6a6d","1206","2025-09-29T22:43:37Z"
"src00449","informes_sintetizados (3)/out/ejemplos/ejemplo_C0037_603.md","md","6c36ba3b62ae3ab76868acfd021bd0a87c6fcc60eec55c463b5a529247bfe2f2","5370","2025-09-29T22:43:37Z"
"src00450","informes_sintetizados (3)/out/ejemplos/ejemplo_C0056_8.md","md","7f936555b709622a4d82d859450335456675ed76eb56908b0ea16b71e66dc5d4","4565","2025-09-29T22:43:37Z"
"src00451","informes_sintetizados (3)/out/ejemplos/ejemplo_C0071_927.md","md","c19e7697ded0017d7ebf08bba37e8aced320d2785e9e4c501701bfe1dc00552b","6448","2025-09-29T22:43:37Z"
"src00452","informes_sintetizados (3)/out/ejemplos/ejemplo_C0004_240.md","md","3ba99d0de3316ec172ad2e4aee04350d078a855a8c04fc9600df799d12a86d6c","5481","2025-09-29T22:43:37Z"
"src00453","informes_sintetizados (3)/out/ejemplos/ejemplo_C0004_106.md","md","bd51a4202af10fc212e88ea77be5680dd1ec8db452f1ce0ea45f3f05895183e6","5415","2025-09-29T22:43:37Z"
"src00454","informes_sintetizados (3)/out/ejemplos/ejemplo_C0077_847.md","md","357add4a017d2b930968d9163294b297f20bd4af2436d00ed45bf86c248efd69","1551","2025-09-29T22:43:37Z"
"src00455","informes_sintetizados (3)/out/ejemplos/ejemplo_C0030_12.md","md","e954ab8e12d8f1ab0cb6b2cd19f91eb25410e23bb98b30a7b680e43941f3b2d9","15271","2025-09-29T22:43:37Z"
"src00456","informes_sintetizados (3)/out/ejemplos/ejemplo_C0069_14.md","md","e11a584f9059c11709418b523aba1013080f165e37f58e3c40e65bc2c39feb1f","9507","2025-09-29T22:43:37Z"
"src00457","informes_sintetizados (3)/out/ejemplos/ejemplo_C0010_269.md","md","d481170bed45194c0724cbdd0ab54b762913ed2d45a6b4d82d553a0c787fad94","12336","2025-09-29T22:43:37Z"
"src00458","informes_sintetizados (3)/out/ejemplos/ejemplo_C0048_8.md","md","f26d037d0f230a839c6f3f5ceaab41019861cee094dd1255bceea064f26ce1a3","10414","2025-09-29T22:43:37Z"
"src00459","informes_sintetizados (3)/out/ejemplos/prompt_C0017_bd49b5b4.md","md","588ba57960ed2d3be3702a284449e203504cfcb9ef8b7ec65d56a5f6a0b51dae","1316","2025-09-29T22:43:37Z"
"src00460","informes_sintetizados (3)/out/ejemplos/ejemplo_C0004_8.md","md","2d4b60f0054e8ef7a3cbec919d75a8624b905370c47f7734ebc4cf8be38885ef","10873","2025-09-29T22:43:37Z"
"src00461","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2164.md","md","9745365960442063900e5e187670e737af60bf8815b2ea1d4e50bc065916a848","2534","2025-09-29T22:43:37Z"
"src00462","informes_sintetizados (3)/out/ejemplos/ejemplo_C0004_95.md","md","3065dcca42e0e23d50a55dfb5c423b11f688d0d158434b0288295b99d6dd6d71","3429","2025-09-29T22:43:37Z"
"src00463","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_3241.md","md","fa6014340a56e795dab647d51b48767557f14e1411198c6456665017f717fbfd","1239","2025-09-29T22:43:37Z"
"src00464","informes_sintetizados (3)/out/ejemplos/ejemplo_C0018_408.md","md","4bf44baa7c904aa13b7eb3f69a2365c916d799ea7f70f4b6c8344fe0a4a9a88e","7451","2025-09-29T22:43:37Z"
"src00465","informes_sintetizados (3)/out/ejemplos/ejemplo_C0037_42.md","md","91677fa7215ddc5619990cb0d5555bded5e9adfee4ea00cd66816ccbf04ac191","2018","2025-09-29T22:43:37Z"
"src00466","informes_sintetizados (3)/out/ejemplos/ejemplo_C0047_8.md","md","9878659c35b62cf9bbd132fe8a49deb46b13cb9b45f9b2218f6a24f5d5d9d11c","7183","2025-09-29T22:43:37Z"
"src00467","informes_sintetizados (3)/out/ejemplos/ejemplo_C0028_553.md","md","9fc8bcedcfe3252ca2b8a526f2b174aa2ad2aa85fca4750647a24578e4c65353","4965","2025-09-29T22:43:37Z"
"src00468","informes_sintetizados (3)/out/ejemplos/prompt_C0017_58e410ba.md","md","343604d2637c2ba619e8ffecccd720f40e27625135d4b092bc5e2fc8cc6f17de","2531","2025-09-29T22:43:37Z"
"src00469","informes_sintetizados (3)/out/ejemplos/ejemplo_C0005_864.md","md","9878659c35b62cf9bbd132fe8a49deb46b13cb9b45f9b2218f6a24f5d5d9d11c","7183","2025-09-29T22:43:37Z"
"src00470","informes_sintetizados (3)/out/ejemplos/ejemplo_C0065_608.md","md","263a6e77dd50839f724d0792d439eb04306776e9afb4a977a198ade0be89b7eb","2603","2025-09-29T22:43:37Z"
"src00471","informes_sintetizados (3)/out/ejemplos/ejemplo_C0077_837.md","md","cbb0a005c6f56901be4401a3bc9038adc719d8d1d0b1b1b615dddae6c29e6e81","7370","2025-09-29T22:43:37Z"
"src00472","informes_sintetizados (3)/out/ejemplos/ejemplo_C0071_933.md","md","8deb4cb933c744e17de836cd8d0fb8fe70b4b7b530cc3753a66aebd69422db9c","1520","2025-09-29T22:43:37Z"
"src00473","informes_sintetizados (3)/out/ejemplos/prompt_C0017_fb530322.md","md","283eb42966210c41fb914286cb82f22f903a1de60f509a087030df175a221bc1","1449","2025-09-29T22:43:37Z"
"src00474","informes_sintetizados (3)/out/ejemplos/ejemplo_C0004_88.md","md","0c50460fca6487915eb4138940fc6de945c5dab199393b538368dc0e1483ce8d","7649","2025-09-29T22:43:37Z"
"src00475","informes_sintetizados (3)/out/ejemplos/prompt_C0017_8ad27137.md","md","443d0bd4091e26c9144f9a32f8a83a6816864adfaf8ced730bb388f99dd461f3","2797","2025-09-29T22:43:37Z"
"src00476","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_4244.md","md","a2821dfd65299dba8020c7e5fb4db46f30cfd8b716af43a9d81e01789d2f1b8d","6460","2025-09-29T22:43:37Z"
"src00477","informes_sintetizados (3)/out/ejemplos/prompt_C0017_72ab6182.md","md","788ecbce49c3dcccccd6aa9e649381153de4ad9b76bdcd47261ede961c8424e4","1233","2025-09-29T22:43:37Z"
"src00478","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_1413.md","md","4279153a69154eb0ee9eb8cdf2a43163c9fedb5faea13aa5ba2fb261eb4e8cf0","1453","2025-09-29T22:43:37Z"
"src00479","informes_sintetizados (3)/out/ejemplos/ejemplo_C0071_308.md","md","5a927f7d7bbf7c446857948fd75f16f266016f49d185d4230f6517afb9a4e831","9623","2025-09-29T22:43:37Z"
"src00480","informes_sintetizados (3)/out/ejemplos/ejemplo_C0028_1279.md","md","b08ff574e094dd28e66bd84c39b9f9e930060fcb101ab0e6679c4ce68074f595","30022","2025-09-29T22:43:37Z"
"src00481","informes_sintetizados (3)/out/ejemplos/ejemplo_C0030_1328.md","md","d05a7f559e77f4002dc8a948e805df6967e1110982d10b13034a30a86065f910","15274","2025-09-29T22:43:37Z"
"src00482","informes_sintetizados (3)/out/ejemplos/prompt_C0037_83ed18f8.md","md","b285d2c009be9895e5a9dca32427b336a674df2e823ad9247de6bba8a13f6d2b","1693","2025-09-29T22:43:37Z"
"src00483","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_936.md","md","7484b89cdf01cdfa1049b9872b684a402c09c5b7b6ad68d134018f18b28771e5","1455","2025-09-29T22:43:37Z"
"src00484","informes_sintetizados (3)/out/ejemplos/ejemplo_C0017_2781.md","md","2d3dad34d0fe3f8784ff76b4953510c579d2a6f24a7fbe4f38e8f89552825ef6","4904","2025-09-29T22:43:37Z"
"src00485","Auditoria_AR/Auditor_a_AR__con_enlaces_.csv","csv","976af8c737436833d8a2a27130162174cdd9f34280f3bba278dd4c56fef821bb","2778","2025-09-29T22:43:36Z"
"src00486","Auditoria_AR/plantilla_esquema_anuncio_vs_disponibilidad.csv","csv","1abb87dcb1f1b231e6bd6db1ac2550a4852f6ca8c5c4d4de154eccc5262cb4b3","65","2025-09-29T22:43:36Z"
"src00487","informes_sintetizados (4)/informe_grupo-05_investigaci¿«n-y-s¿¬ntesis.md","md","d735b38343b55536699177da6571fe39a56e694f37cfd5254ea41f6f0982ddc2","22173","2025-09-29T22:43:37Z"
"src00488","informes_sintetizados (4)/informe_grupo-07_marketing-y-seo.md","md","0d35039ec01f5813f8673fd201cc12b0be242915203a1f2a9f3ec81b6eb13ea0","9742","2025-09-29T22:43:37Z"
"src00489","informes_sintetizados (4)/informe_grupo-09_prompts-y-plantillas.md","md","db5623eaebf887b7055218b35aa50d779a6f13ce1ed1307c1afac714d016aea9","11003","2025-09-29T22:43:37Z"
"src00490","informes_sintetizados (4)/provenance.json","json","c15df2f243040195cfce54b10d4ce45c3423724835c0e240e95537d3256ff46a","25856","2025-09-29T22:43:37Z"
"src00491","informes_sintetizados (4)/resumen_global.md","md","ed5a3cf5761d41907a5687152e966daf7f55cd5bd8488ffb90a98033b23c9869","1440","2025-09-29T22:43:37Z"
"src00492","informes_sintetizados (4)/informe_grupo-02_automatizaci¿«n-y-scripting.md","md","3a9483a543945f20c1548d00526a5915aa54b56eeccaf7843f562b5d4b4ac9d9","98307","2025-09-29T22:43:37Z"
"src00493","informes_sintetizados (4)/informe_grupo-04_gesti¿«n-de-proyectos.md","md","71a91c5ef78afe221d5c1308e763d7313b48cf68566526a510863c0edffc338e","34521","2025-09-29T22:43:37Z"
"src00494","informes_sintetizados (4)/inventario.csv","csv","01adc9f34733baa9ac28b75ada4e0c67d34a67d4b47aaf29abc7958bca2658a2","32275","2025-09-29T22:43:37Z"
"src00495","informes_sintetizados (4)/manifest_qa.json","json","5d4bc6c0609c6e0e070e6ff61534877389f09a3e84035739a5d3014d06c54794","1588","2025-09-29T22:43:37Z"
"src00496","informes_sintetizados (4)/excluidos.md","md","f1a7000f5773581d16dc9c8e65591faa1f154fac1965f79f26a97ee46a6c18f5","63","2025-09-29T22:43:37Z"
"src00497","informes_sintetizados (4)/informe_grupo-01_an¿ólisis-de-datos.md","md","3e2645e55d5b582bdd188db1f11894b51fb97677ec2190e1446972836f2bcc4a","188375","2025-09-29T22:43:37Z"
"src00498","informes_sintetizados (4)/informe_grupo-10_ux-ui.md","md","b43f75f5f35740c99d9ef57e0ffd672554fe90c4d216ec24acdbb0defc908068","6440","2025-09-29T22:43:37Z"
"src00499","informes_sintetizados (4)/mapa_trazabilidad.csv","csv","8ae723d964963a9ac9a37d1c4a3ffaba5d451dfdae78241bc5e5b1c10bd34716","54670","2025-09-29T22:43:37Z"
"src00500","informes_sintetizados (4)/mapa_trazabilidad.md","md","9ed9ee02e22f754d8dce5e83b1093bad7eeaae64cbe73cef97dbff87112061cb","34452","2025-09-29T22:43:37Z"
"src00501","informes_sintetizados (4)/informe_grupo-03_documentaci¿«n-y-sop.md","md","5d6e061581a3d6ceb02a36f5125544771e4572efc64342cfde88a5a4f91db0cc","56242","2025-09-29T22:43:37Z"
"src00502","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_189.ps1","ps1","7e86e5a5790e593582beac9157fa7bd5476599087f479997ef4b25a2f89ec954","115","2025-09-29T22:43:38Z"
"src00503","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_125.ps1","ps1","27a07917740a8beac15bc168076293913395f1838799b2b48681ef9612f862f9","635","2025-09-29T22:43:37Z"
"src00504","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_215.txt","txt","07556f6a3d0a1e6d64f800c9028768cb076eec89001e31df617ee7e5624dc23c","469","2025-09-29T22:43:38Z"
"src00505","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_8-31-4-Script_para_espejar_celular_084.txt","txt","47feba68512e97672198361fa0c347317c7fee8111332ae38fd94e64334d78d8","409","2025-09-29T22:43:38Z"
"src00506","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_165.ps1","ps1","f21d571e5a15c6796124f3aaf8292d8a1c41a90c3ecb02887f5156d2cee2323d","4071","2025-09-29T22:43:37Z"
"src00507","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_253.ps1","ps1","ec704e5c148ed630529d1e8f74572fc1226d8758928b003dada54658ca2d3af7","108","2025-09-29T22:43:38Z"
"src00508","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_106.ps1","ps1","7b43c54f789a1bb9d4e6461376db9cbd3d182c4e4cd2aad0db6f80a02a8daf77","472","2025-09-29T22:43:37Z"
"src00509","informes_sintetizados (4)/snippets/sn_documentacion_sop_6-36-14-An_lisis_y_auditor_a_t_cnica_016.txt","txt","e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855","0","2025-09-29T22:43:38Z"
"src00510","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_156.ps1","ps1","f3ef78d84f476e3ccaa0e9a5a7e874594389bd784a3bc861fe2e08e918844b61","1068","2025-09-29T22:43:37Z"
"src00511","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_142.ps1","ps1","4b88fd7cdd741269c9a77fb9fb200ef3f91b4f7d5f6afd5a1131c3f9cbbc0e5e","945","2025-09-29T22:43:37Z"
"src00512","informes_sintetizados (4)/snippets/sn_documentacion_sop_6-36-14-An_lisis_y_auditor_a_t_cnica_005.txt","txt","37972a3e987081f1644592e25c117803818540bcecf614eec29868e14b951384","556","2025-09-29T22:43:38Z"
"src00513","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_17-46-27-Verificaci_n_acceso_Banorte_077.txt","txt","c46e599dbcb5a586dad6044c73be8afb74ee2827e24bf3b0359850b4da5c6170","123","2025-09-29T22:43:38Z"
"src00514","informes_sintetizados (4)/snippets/sn_analisis_datos_1-23-22-Explicaci_n_script_orquestador_047.txt","txt","ee4668405498947ea020da0c3fdfee83fc9a5e6c2e76838d5df8665b0026a1f1","5270","2025-09-29T22:43:37Z"
"src00515","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_3-32-16-Generar_script_HTML_desde__md_041.ps1","ps1","9d03df3ae7c0d5be280522e0b7345d2177af124746bc4709979a6514b006d76b","126","2025-09-29T22:43:38Z"
"src00516","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_108.ps1","ps1","3e0f8d0bf3be5b022eebff4e6444f0749c1315a03adddfc3281afe1051db18a1","1435","2025-09-29T22:43:37Z"
"src00517","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_6-43-13-Interpretaci_n_de_documento_070.txt","txt","04671aa3280c4783f82b77004073da2cb1ced1fb73657a4ba7177c2cde8e491e","20","2025-09-29T22:43:38Z"
"src00518","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_180.sh","sh","61ca8bfa9e80a39fb2fb627dcead3d3db39e57741e21e3d6d2df19184e7421be","58","2025-09-29T22:43:38Z"
"src00519","informes_sintetizados (4)/snippets/sn_analisis_datos_2-8-10-Reporte_de_fallas_071.py","py","ed17c4ed6e1f12d2180b970adf3d06b465c13d4d25d65afe55cca18f7bdcf434","651","2025-09-29T22:43:38Z"
"src00520","informes_sintetizados (4)/snippets/sn_documentacion_sop_5-56-17-_An_lisis_Config__034.md","md","a52f90ab23ebe25f71c85c03cd9296e0c4e8341577e6f7b357df4283218bee4d","174","2025-09-29T22:43:38Z"
"src00521","informes_sintetizados (4)/snippets/sn_analisis_datos_2-8-10-Reporte_de_fallas_075.py","py","8591699f34f5705887fbb658a60a43c1a132ffcc3e01c2257fa1945858fe2aa2","117","2025-09-29T22:43:38Z"
"src00522","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_1-8-47-Instrucciones_guardadas_sistema_022.txt","txt","fc6c9266e3501be9b0710d6f9dfbb34b56d6f103f8054e57e7884f640c2dc9a6","65","2025-09-29T22:43:38Z"
"src00523","informes_sintetizados (4)/snippets/sn_automatizacion_scripting_5-31-12-_SCRIPT___Invoke_RepoReorg__008.txt","txt","ffa493da735dcb1bc416f788fac5e46dc137d7124e9d7112d8ab3fe68c6a6cc4","17712","2025-09-29T22:43:38Z"
"src00524","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_183.ps1","ps1","e8b14c3e8412bdcb801bbfd792b5834a721e1f4dbfb710e12e841778c6104ab5","66","2025-09-29T22:43:38Z"
"src00525","informes_sintetizados (4)/snippets/sn_analisis_datos_2-27-5-Plan_de_limpieza_Excel_182.ps1","ps1","e2e498085b1183e87ea6432b891b778b718d047aed1200828929225a003f468c","74","2025-09-29T22:43:38Z"
"src00526","informes_sintetizados (4)/snippets/sn_analisis_datos_13-0-2-Revisi_n_de_memoria_persistente_143.ps1","ps1","8304dd1ce31c180af108021966657b62a13d236d990174f53f670a33f5803484","1188","2025-09-29T22:43:37Z"
